"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
6.530006497E0,-2.274600613E0,-9.691494518E0,2.377732913E-1
6.549737015E0,-2.284449185E0,-9.577793692E0,2.603972580E-1
6.569687536E0,-2.285159206E0,-9.560767635E0,3.244987172E-1
6.589498230E0,-2.260943590E0,-9.624256923E0,3.328673707E-1
6.609309508E0,-2.260186167E0,-9.637683077E0,2.868136632E-1
6.629239470E0,-2.301198260E0,-9.616063202E0,2.746016906E-1
6.649567012E0,-2.301840435E0,-9.635685887E0,3.191419579E-1
6.669634088E0,-2.279257087E0,-9.666814626E0,4.145116283E-1
6.689621336E0,-2.300005933E0,-9.653172841E0,3.845716799E-1
6.709500435E0,-2.233489652E0,-9.619009568E0,4.052173496E-1
6.729454885E0,-2.234517370E0,-9.642069560E0,3.785521034E-1
6.749276271E0,-2.200026732E0,-9.641654673E0,3.367881805E-1
6.769085130E0,-2.252063165E0,-9.631657729E0,3.010628449E-1
6.789270193E0,-2.290127457E0,-9.609768516E0,3.058977136E-1
6.809175073E0,-2.369328634E0,-9.662107376E0,2.638669169E-1
6.829063717E0,-2.423840357E0,-9.633483139E0,2.462094138E-1
6.848930279E0,-2.442210992E0,-9.568832770E0,2.568488374E-1
6.868445785E0,-2.411023490E0,-9.541842729E0,1.846907359E-1
6.888601789E0,-2.301023187E0,-9.584895016E0,2.503826257E-1
6.908571316E0,-2.119817023E0,-9.667376396E0,2.392498962E-1
6.928225292E0,-2.048340366E0,-9.714594764E0,2.946472201E-1
6.947874200E0,-1.976443131E0,-9.682516279E0,3.058589435E-1
6.968453059E0,-1.932174237E0,-9.769675457E0,3.065644814E-1
6.988821533E0,-1.892001538E0,-9.797060459E0,2.371501583E-1
7.009055528E0,-1.975165886E0,-9.800192493E0,2.782504346E-1
7.028988985E0,-1.999755851E0,-9.696115008E0,3.083558794E-1
7.048768785E0,-2.156199806E0,-9.589173494E0,2.786937420E-1
7.068851112E0,-2.281722674E0,-9.645421844E0,2.584944009E-1
7.088929184E0,-2.343972613E0,-9.635346250E0,2.628133221E-1
7.108660130E0,-2.355615750E0,-9.600246735E0,3.047273643E-1
7.128281885E0,-2.428868554E0,-9.507988291E0,3.118798201E-1
7.148180868E0,-2.560758439E0,-9.538738855E0,3.299383616E-1
7.167713529E0,-2.638664274E0,-9.551975029E0,4.443508711E-1
7.187644175E0,-2.634574526E0,-9.562693592E0,5.029128009E-1
7.207446922E0,-2.555147005E0,-9.592125870E0,4.630058486E-1
7.227543991E0,-2.503288590E0,-9.590526447E0,3.619216745E-1
7.247271736E0,-2.434472589E0,-9.635393178E0,2.865685984E-1
7.267273084E0,-2.387573808E0,-9.584187892E0,3.356335684E-1
7.287192885E0,-2.321262136E0,-9.575430293E0,3.254980017E-1
7.307451698E0,-2.292375459E0,-9.593820307E0,3.704467189E-1
7.327206307E0,-2.205254886E0,-9.659511860E0,3.624790109E-1
7.346944346E0,-2.260935061E0,-9.664226619E0,3.859168568E-1
7.367112160E0,-2.326099437E0,-9.613519894E0,3.227785600E-1
7.386532917E0,-2.290544208E0,-9.619083846E0,3.360305265E-1
7.406626582E0,-2.315496671E0,-9.674274462E0,3.337282358E-1
7.426748241E0,-2.220471640E0,-9.662543019E0,2.894946854E-1
7.446432720E0,-2.189630799E0,-9.632808691E0,1.924504660E-1
7.466744292E0,-2.218236939E0,-9.610050127E0,1.625125770E-1
7.486957226E0,-2.298518365E0,-9.657765615E0,2.680940526E-1
7.506295893E0,-2.277588991E0,-9.652354300E0,3.257679930E-1
7.526364172E0,-2.289232420E0,-9.614946407E0,3.592410400E-1
7.546361424E0,-2.266543133E0,-9.592410376E0,3.872478591E-1
7.566670178E0,-2.291499170E0,-9.595990517E0,3.810655964E-1
7.586661676E0,-2.429702391E0,-9.598008278E0,3.697523893E-1
7.606376834E0,-2.583995414E0,-9.546740309E0,3.471198672E-1
7.626347477E0,-2.801806952E0,-9.560228993E0,3.973191957E-1
7.646416499E0,-2.850762529E0,-9.466095967E0,4.379607429E-1
7.666331175E0,-2.749695638E0,-9.467457127E0,3.748297403E-1
7.686094760E0,-2.512388074E0,-9.522425558E0,2.922192721E-1
7.705795506E0,-2.313353259E0,-9.608041744E0,2.737342451E-1
7.725655695E0,-2.139965053E0,-9.708007598E0,2.495340991E-1
7.745384550E0,-1.988577708E0,-9.733096880E0,2.021014063E-1
7.765077438E0,-1.922158705E0,-9.728406683E0,2.910892872E-1
7.785082222E0,-1.868511480E0,-9.724013997E0,3.125265523E-1
7.804944225E0,-1.796489942E0,-9.771289308E0,2.544187004E-1
