"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
6.170367750E0,3.999526799E-1,-6.495337486E-1,-9.892641902E-1
6.190418750E0,2.152793109E-1,-8.247202635E-2,-1.192917347E0
6.210470750E0,1.401598155E-1,2.175943404E-1,-1.282632589E0
6.230521750E0,1.047460437E-1,2.717207372E-1,-1.222472906E0
6.250573750E0,3.728889301E-2,3.003719449E-1,-1.034007072E0
6.270625750E0,-2.717835456E-2,3.174481690E-1,-8.008452654E-1
6.290676750E0,-9.829224087E-3,2.922090888E-1,-6.010929942E-1
6.310728750E0,3.224571049E-2,3.190232217E-1,-4.635491967E-1
6.330780750E0,-3.038489632E-2,4.086570144E-1,-3.980222344E-1
6.350831750E0,-7.675082982E-2,4.524497092E-1,-2.894621789E-1
6.370883750E0,-8.620846272E-2,3.379535675E-1,-8.013383299E-2
6.390935750E0,-1.971660405E-1,1.615555733E-1,1.401094794E-1
6.410986750E0,-5.057247877E-1,1.532098204E-1,2.951012850E-1
6.431038750E0,-7.957676053E-1,3.255520463E-1,3.843383193E-1
6.451089750E0,-8.113765717E-1,5.439959168E-1,3.755750656E-1
6.471141750E0,-6.732089520E-1,7.991719842E-1,3.776048422E-1
6.491193750E0,-4.718689620E-1,9.320642948E-1,5.699290037E-1
6.511244750E0,-2.655895650E-1,8.816794157E-1,8.271280527E-1
6.531296750E0,-6.575067341E-2,7.666898370E-1,9.670970440E-1
6.551348750E0,1.742758453E-1,5.828016400E-1,9.044200778E-1
6.571399750E0,4.316422641E-1,4.141851962E-1,6.702602506E-1
6.591451750E0,6.752440333E-1,1.973730326E-1,4.141034782E-1
6.611503750E0,6.466103792E-1,8.754532784E-2,2.245141715E-1
6.631554750E0,2.193071842E-1,1.581818163E-1,3.044719063E-2
6.651606750E0,-4.159980714E-1,3.959745467E-1,-1.450979710E-1
6.671657750E0,-9.335166812E-1,6.886247396E-1,-2.512680590E-1
6.691709750E0,-1.068784475E0,8.742578626E-1,-2.672726512E-1
6.711761750E0,-9.111561775E-1,8.400436044E-1,-2.430723459E-1
6.731812750E0,-6.449410319E-1,5.406028032E-1,-1.967166960E-1
6.751864750E0,-4.350828230E-1,1.165186912E-1,-2.294609249E-1
6.771916750E0,-3.530868292E-1,-1.809640825E-1,-3.347526491E-1
6.791967750E0,-3.114342093E-1,-3.563382626E-1,-4.887807965E-1
6.812019750E0,-1.934851855E-1,-4.398275912E-1,-6.078356504E-1
6.832070750E0,-1.236397251E-1,-3.693976998E-1,-5.633332729E-1
6.852122750E0,-2.536059022E-1,-1.673134714E-1,-5.151497126E-1
6.872174750E0,-4.071672857E-1,1.831653565E-1,-5.303682685E-1
6.892225750E0,-3.510659039E-1,3.024667501E-1,-3.798353672E-1
6.912277750E0,-1.702952683E-1,5.819741488E-1,-1.494792402E-1
6.932329750E0,-1.149270684E-1,6.473465562E-1,-6.165314466E-3
6.952380750E0,-2.408407256E-2,5.743893385E-1,1.079575345E-2
6.972432750E0,5.437658355E-2,3.519143164E-1,2.585696056E-2
6.992483750E0,-8.575987071E-3,3.005196452E-1,1.307224184E-1
7.012535750E0,-6.251736730E-2,1.796465218E-1,1.493287534E-1
7.032587750E0,-1.314194947E-1,1.975495815E-1,1.580195874E-1
7.052638750E0,-1.883576661E-1,3.428384960E-1,1.022030711E-1
7.072690750E0,-1.869507581E-1,5.775720477E-1,1.677153260E-1
7.092741750E0,-2.033450007E-1,8.390815258E-1,3.529210985E-1
7.112793750E0,-2.525439262E-1,8.901735544E-1,6.038080454E-1
7.132845750E0,-1.902002543E-1,5.917586684E-1,8.009431958E-1
7.152896750E0,6.154027581E-2,7.388484199E-3,7.188126445E-1
7.172948750E0,3.642234802E-1,-7.184852958E-1,5.440847278E-1
7.193000750E0,4.876282513E-1,-1.276180983E0,4.674715996E-1
7.213051750E0,3.207649589E-1,-1.555888534E0,4.582690299E-1
7.233103750E0,1.024004221E-1,-1.492110372E0,4.995788634E-1
7.253154750E0,-1.551075727E-1,-1.213832974E0,5.223431587E-1
7.273206750E0,-3.164576590E-1,-7.837129235E-1,5.022178888E-1
7.293258750E0,-3.032182753E-1,-3.679902256E-1,4.053616822E-1
7.313309750E0,-1.070175618E-1,-3.589368612E-2,2.499922365E-1
7.333361750E0,1.303924173E-1,1.819221824E-1,6.105269492E-2
7.353412750E0,2.957168519E-1,2.236795276E-1,-1.345840842E-1
7.373464750E0,3.124982715E-1,2.517426908E-1,-3.062244356E-1
7.393516750E0,2.377122045E-1,4.205184877E-1,-4.389045238E-1
7.413567750E0,7.642778009E-2,6.433149576E-1,-4.857697487E-1
7.433619750E0,-1.736387461E-1,8.916161656E-1,-4.024900496E-1
7.453670750E0,-3.027006984E-1,1.145375013E0,-1.575018764E-1
7.473722750E0,-3.592396677E-1,1.273879528E0,1.640473604E-1
7.493774750E0,-4.211280644E-1,1.276614189E0,3.600731492E-1
7.513825750E0,-4.536658227E-1,1.245825768E0,3.908078671E-1
7.533877750E0,-4.689050913E-1,1.218731880E0,3.638050854E-1
